RA,TURMA
11202111992,DB1BIQ0602-15SB
11202111992,DB1BCK0103-15SB
11201720130,DA1ESTB004-17SB
11201720130,DA1MCTC014-13SB
11201720130,DA1NHI5015-15SB
11201720130,DA1ESTO017-17SA
11201720130,DA1ESTB031-18SB
11202130952,NA1BCL0306-15SA
11202130952,NA1BIL0304-15SA
13201910056,NA1LHZ0019-19SB
11202230423,NA3BCL0306-15SA
11202230423,NA3BCN0402-15SA
11202230423,NA2BCN0404-15SA
11202230423,NA2BCM0504-15SA
21070516,NA1MCTB010-13SB
13201723140,NANHH2028-13SB
13201723140,DANHH2032-18SB
13201723140,DA1NHI5015-15SB
11201920617,NA1BIJ0207-15SB
11201920617,NA2NHT1002-15SB
11201920617,DA1MCZC004-15SB
11201920617,NA1BCK0103-15SB
11201920617,DA2MCTC023-15SB
11202020138,DA2MCTA001-17SA
11202020138,DB2MCTA006-17SA
11202020138,DA1MCTA033-15SA
11202020138,DA2MCTA022-17SA
21089715,NA1ESTO016-17SA
21089715,NA1NHZ5017-15SA
21089715,NB1ESTO012-17SA
21089715,NA1ESTU019-17SA
11031715,NA2MCTA022-17SA
11031715,NA2MCTA023-17SA
11201811052,DA1ESZG013-17SB
11201811052,NA1ESTS006-17SB
11201811052,NAESTS013-17SB
11201810157,NA1BIS0003-15SB
11201810157,NA1ESTO011-17SB
11201810157,NAESZA023-17SA
11201810157,NA1ESTO006-17SA
21041015,NA1ESHC027-21SB
21041015,NA1ESTO013-17SB
11202232287,NA1BIR0004-15SA
11202232287,NA1BCL0306-15SA
11202232287,DA1BCM0506-15SA
11201921939,DA1MCTB005-13SA
11201921939,DAMCTB008-17SA
11201921939,DAMCTD010-18SA
11201921939,DA1MCTA017-17SA
21028116,DA2BCS0002-15SA
11201921687,DAESTG003-17SB
11201921687,DA1ESZG020-17SA
11201921687,NA1ESZR019-14SB
11201921687,NA1ESHP020-13SB
11201921687,NA1ESHP029-14SB
11201811831,NAESTS002-17SB
11201811831,NB1BCL0308-15SB
11201811831,NA1MCTB009-17SB
11201811831,NA1ESTO013-17SB
11201811831,DB2ESTO903-17SA
11201811831,DAESTS003-17SB
11202231162,NB2BCL0306-15SA
11202231162,NB1BCN0402-15SA
11202231162,NB2BCN0404-15SA
11202231162,NB2BCM0504-15SA
11202230637,DA3BCL0306-15SA
11202230637,DA7BCJ0204-15SA
11202230637,DA1BCN0402-15SA
11202230637,DA2BCN0404-15SA
11202230637,DA2BCM0504-15SA
11201811860,NA1BIJ0207-15SA
11201811860,NA1NHI5011-13SA
11201811860,NA1NHZ5019-15SA
11202230564,NB2BIR0603-15SB
11202230564,NB1BHO0101-15SB
11202230564,NB1BHO1335-15SB
11202230564,NB1BHO0002-19SB
11202230564,NB1BHP0202-15SB
11202021630,NA1ESZM035-17SA
11202021630,NB1BCL0308-15SA
11202021630,NA2ESTO011-17SA
11202021630,NB1ESTO005-17SA
11202021630,NA1ESTM010-17SA
11201921368,NA1ESHC033-21SB
11201921368,DA1BCN0402-15SB
11201921368,NA1MCTC014-13SB
11081214,NAESTS016-17SB
11081214,NAESTS002-17SB
11081214,NB1ESTG010-17SB
11081214,NA2ESTO006-17SB
11081214,DAESTS017-17SB
11202131038,DB1BIS0003-15SA
11202131038,NB2BCL0308-15SA
11202131038,NA2ESTO005-17SA
11202020492,DA1BHP0001-15SB
11202020492,DA1ESTO012-17SA
11202020492,DA1MCTC011-15SB
11202020492,DA1NHZ4042-09SA
11201722370,NAESTI015-17SA
11201722370,NAESTA007-17SA
11202111926,DB1BIR0004-15SB
11202111926,DA1NHZ1003-15SB
11202111926,DB3BCL0308-15SB
11202111926,NA2BCM0506-15SA
11202111926,DB1BIQ0602-15SB
11202111926,NB3BCK0103-15SA
11202111926,DA1ESTB015-17SB
11202111926,DA1BCS0002-15SA
11202130953,NA1ESHC002-17SB
11202130953,NA1ESTO013-17SB
11202130953,NA2BCN0402-15SB
11202130953,NA1ESHC019-17SB
11202130953,NA1ESHC020-17SB
11201811472,NAESTI007-17SA
11201811472,NA2ESTO903-17SA
11201811472,NA2ESTI004-17SA
11097614,NAESTS005-17SB
11097614,NB1ESTO903-17SA
11097614,NA1ESTS006-17SB
11202230438,DB1BCL0306-15SA
11202230438,DB7BCJ0204-15SA
11202230438,DB1BCN0402-15SA
11202230438,DB2BCN0404-15SA
11202230438,DB3BCM0504-15SA
11201810982,NAESTS016-17SB
11201810982,NANHT3067-15SA
11201810982,NAESTS003-17SB
11201810982,NANHT3028-15SA
11201810982,NA1NHI5015-15SB
11201810982,DAESZS025-17SB
11202131040,NA2MCTB001-17SA
11202131040,NA1BCS0001-15SB
11202131040,NB1BCJ0203-15SB
11202131040,NA1BCK0103-15SB
11202131933,DA1ESHR022-14SB
11202131933,DA1ESHT008-17SB
11202131933,DA1ESHR011-13SB
11202131933,DA1ESHR019-13SB
11201810062,NA1MCZA002-17SB
11201810062,NA1MCTC025-20SB
11201810062,NA1MCTC014-13SB
11201810062,DA1MCZC003-15SB
11202130954,DB1BIR0004-15SB
11202130954,DB3BCL0308-15SB
11202130954,DA1BIQ0602-15SB
11202130954,DA1ESTO011-17SB
11202130954,NA1ESTO005-17SA
11202130955,NA2ESTB029-17SB
11202130955,NA1BIS0003-15SB
11202130955,NA1BCL0308-15SB
11202130956,NB1BIR0004-15SA
11202130956,NA3BCN0402-15SA
11201912415,DB1ESZG013-17SB
11201912415,NA1ESTG006-17SB
11201912415,NA1ESZP018-13SB
11201912415,NA1ESZU010-17SA
11201912415,DB1ESZG020-17SA
11201912415,DAESZG010-17SB
11202130658,DA2BCS0001-15SA
11202130658,DA6BCL0308-15SA
11202130658,DA2BCK0103-15SA
11202231529,DB1BCL0306-15SA
11202231529,DB4BCJ0204-15SA
11202231529,DB3BCN0402-15SA
11202231529,DB3BCN0404-15SA
11202231529,DB3BCM0504-15SA
11201720648,NA1MCTB010-13SA
11201720648,DAESTA013-17SA
11201720648,NAESTA017-17SA
11201720648,NA1ESTO014-17SA
11201920344,NA1ESHC002-17SB
11201920344,NA1ESHC022-17SB
11201920344,NA1ESHC025-17SB
11202212443,DA1BIR0004-15SB
11202212443,DA1BIQ0602-15SB
11202212443,DA1NHZ5016-15SB
11202212443,DA1NHI5015-15SB
11202212443,DA1NHZ5019-15SB
11201810933,NA1BIJ0207-15SA
11201810933,NA1BCM0506-15SA
11201810933,NA3BCN0402-15SA
11202130997,NA1BCN0402-15SA
11202130997,NA3BCN0404-15SA
11202130997,NA2BCM0504-15SA
21021716,NAESTS016-17SB
21021716,NAESTS004-17SB
21028416,NA1ESTB019-17SB
21028416,NA1ESHC002-17SB
21028416,NANHH2009-13SB
21028416,NAESTS003-17SB
21028416,NA1ESHC022-17SB
11202210122,NA1ESHR022-14SB
11202210122,DA1ESHR001-13SB
11202210122,NA1ESHT025-17SB
11202210122,NA1ESHR003-13SB
11202210122,NA1ESZT011-17SB
11202210122,NA1ESHR019-13SB
11202021107,DA1MCTB001-17SA
11202231469,NA1BCL0306-15SA
11202231469,NA2BCN0402-15SA
11202231469,NA3BCN0404-15SA
11202231469,NA1BCM0504-15SA
11202231639,DB1BCL0306-15SA
11202231639,NB3BCN0402-15SA
11202231639,NB3BCN0404-15SA
11202231639,NB1BCM0504-15SA
11202231639,DANHZ1051-13SA
11202021017,NA1MCTB010-13SA
11202021017,DA2MCTA006-17SA
11202021017,NA2ESTO001-17SA
11202021017,DA1ESTO011-17SA
11202021017,NA2ESTO005-17SA
11202231724,NB2BIR0603-15SB
11202231724,NB1BHO0101-15SB
11202231724,NB1BHO1335-15SB
11202231724,NB1BHO0002-19SB
11202231724,NB1BHP0202-15SB
11201922242,NA1BCN0402-15SB
11201922242,NA1BCN0404-15SB
11201922242,NA1BCM0504-15SB
21075414,NB1ESTA016-17SA
21075414,NA1ESTM010-17SA
21075414,NA1ESZU016-17SA
21075414,NA1ESZR019-14SB
21075414,NA1ESZT014-17SB
11202021883,NA2MCTB001-17SA
11202021883,NA1MCTB009-17SA
11202021883,NA2ESTA002-17SA
11202021883,NAESTI017-17SA
11201920674,NA1ESHC007-21SB
11201920674,NA1ESZC034-21SB
11202021166,NA1BCN0402-15SB
11202021108,NA2MCTB001-17SA
11201921744,DA1MCTB003-17SA
11201921744,NA1MCTB018-17SA
11201921744,NA1MCTB021-17SA
11202111134,DB1BCS0001-15SA
11202111134,DB1BIR0603-15SA
11202111134,DB8BCJ0204-15SA
11202111134,DA3BCN0402-15SA
11201722100,NA2MCTA001-17SA
11073712,NA2MCTA001-17SA
11073712,NB1MCTA006-17SA
11073712,NA1MCTB019-17SA
11089816,NA1ESZM035-17SA
11089816,NA1ESZM038-17SA
11089816,NA1ESZM030-17SA
11089816,NA1ESTM015-17SA
11089816,DA1ESTM003-17SA
21062314,NA1MCTB019-17SA
21062314,DA1MCZA017-13SA
21062314,NB2MCTA022-13SA
21062314,NA2MCTA026-13SA
21062314,DB1NHZ5019-15SA
11202130647,NA1BCS0001-15SA
11202130647,NA3BCK0103-15SA
11202130647,DA1MCTC002-15SB
11202130647,DA1MCTC011-15SB
11201811692,DA1ESZU002-17SA
11201811692,DAESTG003-17SB
11201811692,DA1ESZG020-17SA
11201811692,DAESZG032-17SB
11201811692,DAESTG016-17SB
11201811692,DA1ESTU021-17SA
11202020157,DA1ESZP035-14SB
11202020157,DA1NHZ2094-16SB
11202020157,DA1LHZ0024-19SB
11202020157,DA1LHE0004-19SB
11202111960,NA8BCJ0204-15SA
11202111960,NA3BCN0402-15SB
11202111960,NA3BCN0404-15SA
11202021058,DA1MCTB009-17SA
11202021058,DA1ESTU005-17SA
11202021058,NAESTE004-17SA
11202021058,DA1ESTU027-17SA
11202021058,DA1ESTU012-17SA
11202021058,DA1ESTU033-17SA
11202021058,NA1ESTU019-17SA
11201922410,DA1ESHT025-17SB
11201922410,DA1BHS0005-19SB
11201922410,DA1ESZT016-17SB
11202111138,NA1ESHR022-14SB
11202111138,NA2ESHP005-13SB
11202111138,NA1ESZR006-13SB
11202111138,NA1ESHR011-13SB
11201811662,NA1ESHR001-13SB
11201811662,NA1ESZP042-14SB
11201811662,NA1ESHR903-18SB
11201811662,DA1ESHP025-14SB
11201811662,NA1ESHR014-13SB
21063716,DAESTG013-17SB
11201811438,NAESTE031-17SA
11201811438,NB2ESTO903-17SA
11201811438,NAESTE027-17SA
11201811438,NAESTE024-17SA
11201811438,NAESZE111-17SA
11201811438,DAESZE112-17SA
11202230663,DB2BIR0603-15SB
11202230663,DB1BHO0101-15SB
11202230663,DB1BHO1335-15SB
11202230663,DB1BHO0002-19SB
11202230663,DB1BHP0202-15SB
11202231487,NB1BCL0306-15SA
11202231487,NB8BCJ0204-15SA
11202231487,NB2BCN0402-15SA
11202231487,NB1BCN0404-15SA
11202231487,NB1BCM0504-15SA
11201721976,NB1MCTB009-17SA
11201721976,NA1MCZA018-17SA
11202021976,DA9BCJ0204-15SA
11202021976,DAMCTD016-18SA
11202212466,NB2BIR0603-15SB
11202212466,NB1BHO0101-15SB
11202212466,NB1BHO1335-15SB
11202212466,NB1BHO0002-19SB
11202212466,NB1BHP0202-15SB
11202022248,NA1BIS0003-15SA
11202022248,NA1NHZ5016-15SA
11202230985,DB2BIR0603-15SB
11202230985,DB1BHO0101-15SB
11202230985,DB1BHO1335-15SB
11202230985,DB1BHO0002-19SB
11202230985,DB1BHP0202-15SB
11202022063,NA1ESHC027-21SB
11202022063,NA1BHO0101-15SB
11202022063,NA1BHQ0301-15SB
11202020434,DA1MCTB001-17SA
11202020434,DA1MCTB009-17SA
11202020434,DA1MCTB010-13SA
11202020434,DA1MCTA017-17SA
11202020434,DA2BCS0002-15SA
11202231986,NB3BCL0306-15SA
11202231986,NB5BCJ0204-15SA
11202231986,NB1BCN0402-15SA
11202231986,NB3BCN0404-15SA
11202231986,NB2BCM0504-15SA
11202021774,DB1BIR0603-15SA
11202021774,NANHT1061-15SA
11202021774,DA1MCTC011-15SB
11201811578,NAESTE031-17SA
11201811578,NB1ESTO903-17SA
11201811578,NA1ESZU010-17SA
11201811578,NA1ESTU012-17SA
11201811578,NA1ESZU016-17SA
11201811578,NA1ESTU021-17SA
11202232307,NA1BIQ0602-15SA
11202232307,NB1NHZ5016-15SA
11202232307,NB1NHZ5019-15SA
11202231961,DA3BCL0306-15SA
11202231961,DA8BCJ0204-15SA
11202231961,DA1BCN0402-15SA
11202231961,DA1BCN0404-15SA
11202231961,DA3BCM0504-15SA
11201810043,NA1ESHR003-13SB
11201810043,NA1ESHR028-14SB
11201810043,NA1ESHP020-13SB
11202020346,NA2BCJ0204-15SB
11202020346,NB1BCK0103-15SB
11202020346,NA1BCN0404-15SB
11202020346,DA1MCTA015-13SA
11201920300,NAESTA011-17SA
11201920300,NB2ESTO903-17SA
11201920300,NA1ESTA013-17SA
11201920300,NA1ESTO017-17SA
11201920300,DA1ESTA014-17SA
11201920300,NA1ESTA022-17SA
11202230261,DB1BCL0306-15SA
11202230261,DB4BCJ0204-15SA
11202230261,DB1BCN0402-15SA
11202230261,DB3BCN0404-15SA
11202230261,DB2BCM0504-15SA
11202021974,NA1ESHC007-21SB
11202021974,NA1BCN0402-15SB
11202230499,NB2BCL0306-15SA
11202230499,NB4BCJ0204-15SA
11202230499,NB3BCN0402-15SA
11202230499,NB2BCN0404-15SA
11202230499,NB1BCM0504-15SA
11201922395,NB1MCTB009-17SA
11201922395,NB1ESTA004-17SA
11201922395,NA3BCK0103-15SA
11202131088,DA1NHT1002-15SB
11202231755,DA2BCN0402-15SA
11202231755,DA1BCN0404-15SA
11202231755,DA3BCM0504-15SA
11108511,NA1NHT1002-15SB
11108511,DA1NHZ2094-16SB
11108511,NA1MCTC002-15SB
11108511,NA1MCZC003-15SB
11108511,NA1MCTC011-15SB
11202130664,NB2BIR0603-15SB
11202130664,NB1BIQ0602-15SB
11202130664,NB1BCK0103-15SB
11202130664,DAESZI041-18SA
11202130664,DB1MCTA022-13SA
11202130664,DAESZI031-17SA
11202131607,NA1BIR0004-15SB
11202131607,NA1BCL0306-15SB
11202131607,NA2BCM0504-15SB
11202130661,NAESTS016-17SB
11202130661,NA2BCS0001-15SB
11202130661,NA1BIJ0207-15SB
11202130661,NB1BIS0003-15SB
11202130661,DA1ESTU027-17SA
11201810170,DA1MCZA002-17SB
11201810170,DA1MCTC011-15SB
11201810170,DB1MCTA022-13SA
11201810170,DAESZI031-17SA
21015115,NA1ESTB029-17SB
21015115,NA1ESZB002-17SB
21015115,NA1ESTB025-17SB
11202231466,NB2BIR0603-15SB
11202231466,NB1BHO0101-15SB
11202231466,NB1BHO1335-15SB
11202231466,NB1BHO0002-19SB
11202231466,NB1BHP0202-15SB
11201922153,NA1ESHC036-21SB
11201922153,NA1ESHC033-21SB
11201922153,NA1ESHC017-17SB
11201922153,NA1ESHC024-19SB
11201922153,NA1BHS0005-19SB
11202231525,DA1BHO0101-15SB
11202231525,DA1BHO1335-15SB
11202231525,DA1BHO0002-19SB
11202231525,DA1BHP0202-15SB
11201921665,NANHT1061-15SA
11201921665,NA1ESTU012-17SA
11201921665,NB2MCTA022-13SA
11201921665,NAESTI008-17SA
11201921665,NA1ESTU021-17SA
11128511,DA2ESTO903-17SA
11128511,DAESZA022-17SA
11128511,DA1ESTA003-17SA
11202131108,DB1BIS0003-15SB
11202131108,NB1BCL0306-15SB
11202131108,DA1BHP0001-15SB
11202131108,DA1ESHR028-14SB
11202131108,DA1BHQ0301-15SB
21079112,NA1ESZM024-17SA
11118016,NA1BIS0003-15SA
11118016,NANHT3012-15SA
11202231123,DC1BIS0003-15SB
11202231123,DA2BCL0306-15SB
11202231123,DA1ESZR002-13SB
11202231123,DA2BCN0404-15SB
11202231123,DA1BCM0504-15SB
11202231158,DB1BIS0005-15SA
11202231158,NA1BIJ0207-15SA
11202231158,NB1BIS0003-15SA
11202231158,NA1BIK0102-15SA
11202230618,NA1BIR0004-15SA
11202230618,NA1BIQ0602-15SA
11202230618,NA1NHZ5016-15SA
11202230618,NA1NHI5015-15SA
11202230618,NA1NHI5011-13SA
11202230618,NA1NHZ5019-15SA
11201921461,NA1ESTU004-17SA
11201921461,NA1ESZU010-17SA
11201921461,DA1ESZM002-17SA
11201921461,NA1ESZU017-17SA
11201921461,NB1ESTM002-17SA
11201921461,DA1ESTU021-17SA
11201922163,NA1ESZR002-13SB
11201922163,NA1ESHP023-14SB
11201922163,NA1ESHR011-13SB
11201922163,NA1ESZR019-14SB
11201722354,DA1MCTA001-17SA
11201722354,DA1MCTA006-17SA
11201722354,NB1BCK0103-15SA
11201722354,DA1MCTA022-17SA
11201722354,DA1MCTA026-13SA
11202111783,DC1BIS0003-15SB
11202111783,DA1BIQ0602-15SB
11202111783,DA1BCM0504-15SB
11125315,NA2BIS0003-15SB
11125315,NA1NHT1002-15SB
11125315,NA1MCZC003-15SB
11125315,NA1MCTC023-15SB
11021316,NANHT3012-15SA
11021316,NAESZE074-17SA
11021316,NA1ESTE014-17SA
11202111757,NA1BCM0506-15SB
11202111757,NA1BCJ0203-15SA
11202111757,NA1MCTC002-15SB
11202230624,NA2BCL0306-15SA
11202230624,NA7BCJ0204-15SA
11202230624,NA1BCN0402-15SA
11202230624,NA3BCN0404-15SA
11202230624,NA2BCM0504-15SA
21061515,NANHH2029-18SB
21061515,NA1ESHR903-18SB
11201810108,DA2BCJ0203-15SA
11201810108,DB3BCN0404-15SA
11201810108,NAMCTD016-18SA
11201810108,DA1BCS0002-15SA
11202231909,DB2BIR0603-15SB
11202231909,DB1BHO0101-15SB
11202231909,DB1BHO1335-15SB
11202231909,DB1BHO0002-19SB
11202231909,DB1BHP0202-15SB
11202131113,NA6BCJ0204-15SA
11202131113,NA1BCN0404-15SA
11017216,DAMCTD022-18SA
11017216,NAMCTD020-18SA
11017216,DAMCZD003-18SA
11017216,DA1NHZ4081-20SA
11017216,DAMCZD006-18SA
11201822592,NA2BCK0103-15SA
11202230489,DA1BCL0306-15SB
11202230489,DA2BCJ0204-15SB
11202230489,DA2BCN0402-15SB
11202230489,DA2BCN0404-15SB
11202230489,DA2BCM0504-15SB
11202230890,DA2BCL0306-15SB
11202230890,DA5BCJ0204-15SB
11202230890,DA1BCN0402-15SB
11202230890,DA2BCN0404-15SB
11202230890,DA2BCM0504-15SB
11202230890,DAMCZD006-18SA
11085615,NA1MCTA001-17SA
11085615,NA1MCZA002-17SB
11085615,DA1MCZA017-13SA
11085615,NA1MCTA022-17SA
21045916,NA1ESZC034-21SB
11202020395,NA1MCTB001-17SB
11202020395,NB1BCS0001-15SB
11202020395,NA2ESTO011-17SA
11201810722,NA1ESTO017-17SA
11201810722,NB1NHI5011-13SA
11201810722,NB1ESTA003-17SA
11201810722,NA1ESTA022-17SA
13201812292,DA3BCL0308-15SA
13201812292,DA2BCN0402-15SA
11018412,DA1ESZM002-17SA
11202230860,NA3BCL0306-15SA
11202230860,NA2BCJ0204-15SA
11202230860,NA2BCN0402-15SA
11202230860,NA3BCN0404-15SA
11202230860,NA3BCM0504-15SA
11201920544,DA2BCK0103-15SA
11201920544,NA1NHT4075-15SA
11201920544,DA1NHT4050-15SA
11201920544,NA1NHT4052-15SA
11201920544,DA1NHT4055-15SA
11202212477,DA3BCL0306-15SA
11202212477,DA2BCN0402-15SA
11202212477,DA1NHT4023-15SA
11202212477,DA3BCM0504-15SA
11094713,NA1MCTA015-13SA
11094713,NA1MCTA017-17SA
11201811192,NAMCTB008-17SA
11201811192,NA1BCK0103-15SA
11201811192,NA1MCTB018-17SA
11083514,NAESTS011-17SB
11083514,DAESTS017-17SB
11062916,NANHZ3043-15SA
11202130666,NA1ESHT007-17SB
11202130666,NA1BHP0001-15SB
11202130666,NA1NHZ5016-15SB
11202130666,NA1LHE0001-19SB
11202130666,NA1NHI5011-13SB
11201811891,DA1ESTB004-17SB
11201811891,DA1ESTB027-17SB
11201811891,DA1ESTB020-17SB
11201811891,DANHZ2057-11SB
11201811891,DA1ESZB010-17SB
11202020154,DB4BCS0001-15SA
11202020154,DC1BIS0003-15SB
11202020154,NA1BIR0603-15SB
11202020246,DA1BCL0308-15SA
11202020246,DA8BCJ0204-15SA
11202020246,DB1BCN0404-15SA
11202232298,DB1BCL0306-15SA
11202232298,DB1BIR0603-15SA
11202232298,DA3BCJ0204-15SA
11202232298,DA1BCM0504-15SA
11202232327,DB1BIR0004-15SB
11202232327,DB1NHZ5016-15SA
11202232327,DB1NHI5011-13SA
11202232327,DB1NHZ5019-15SA
11202232225,DA1BCL0306-15SA
11202232225,DB1MCTB010-13SA
11202232225,DA1ESTO013-17SA
11202232225,DA2BCM0504-15SA
11202232225,DB1ESTO012-17SA
11202231298,NB2BCL0306-15SA
11202231298,NB8BCJ0204-15SA
11202231298,NB3BCN0402-15SA
11202231298,NB2BCN0404-15SA
11202231298,NB1BCM0504-15SA
11201920429,DA1NHZ2093-16SA
11201920429,DANHT1073-15SA
11201920429,NANHT1067-15SA
11201920429,DA2BCS0002-15SA
11201920429,DA1MCTC011-15SB
11201811854,NAESTG008-17SB
11201811854,NAESTG009-17SB
11201811854,NB1ESTG010-17SB
11201811854,NA1NHZ4062-15SA
11114210,NA1MCTC025-20SB
11114210,NA1MCTC014-13SB
11114210,NA2MCTC023-15SB
11056514,NA1ESHT014-17SB
11201921396,NA1ESTA005-17SA
11201921396,DA1MCTB010-13SA
11201921396,NB1ESTA016-17SA
11201921396,NA2ESTA003-17SA
11201921396,DA1ESTI013-17SA
11201921396,DA1MCTA026-13SA
21084215,DA1NHT1002-15SB
21084215,DANHZ2057-11SB
11202022297,NA1NHT4017-15SA
11202022297,NA1NHT4023-15SA
11202022297,DA1NHT4033-15SA
11202022297,NA1NHT3049-15SA
11202022297,NA2BCS0002-15SA
11201822432,NA1ESHC036-21SB
11201822432,DA1ESHC037-21SB
11202022053,NA1ESHP020-13SB
11202022053,NA1ESHP029-14SB
11202022061,NA2ESHP005-13SB
11202022061,NA1ESHP023-14SB
11202022061,NA1ESHT008-17SB
11202022061,NA1ESHP014-13SB
11202111140,DA1BIR0004-15SB
11202111140,DA1BCL0306-15SB
11202111140,DA1BCL0308-15SB
11112511,NA1ESTA002-17SA
11112511,NA1ESTU033-17SA
11202021803,NB1BCS0001-15SB
11202021803,DAMCZA008-17SA
11202021803,NA1ESTO005-17SA
11202021803,DAESZI031-17SA
11202232015,DB1BCL0306-15SB
11202232015,DB1BCJ0204-15SB
11202232015,DB1BCN0402-15SB
11202232015,DB1BCN0404-15SB
11202232015,DB1BCM0504-15SB
11202131311,NA1ESHR022-14SB
11202131311,NA1ESHR011-13SB
11202131311,NA2ESHP016-13SB
11202231225,DB2BIR0603-15SB
11202231225,DB1BHO0101-15SB
11202231225,DB1BHO1335-15SB
11202231225,DB1BHO0002-19SB
11202231225,DB1BHP0202-15SB
11202111143,NB1BIR0004-15SB
11202111143,DA1ESHC002-17SB
11202111143,NA3BCN0402-15SB
11202111143,DB1ESHC020-17SB
11202111143,NA1MCTC014-13SB
11202231597,NA1BCL0306-15SA
11202231597,NA2BCN0402-15SA
11202231597,NA3BCM0504-15SA
11202131312,DA2BCS0001-15SB
11202131312,DB1BIS0003-15SB
11202131312,DA2BCL0308-15SB
11202131312,DA5BCJ0204-15SB
11202131312,DA2BCN0402-15SB
11202131312,DAESZS025-17SB
21026316,DA1ESHC036-21SB
21026316,NA1ESZC034-21SB
21026316,NA1ESHC016-17SB
21026316,NA1ESZP042-14SB
21026316,NA1ESHC024-19SB
11202021656,NA1BCL0308-15SB
11202021656,NA1ESHC027-21SB
11202021656,NA1ESTO013-17SB
11202021656,NA1ESTO011-17SB
11201920754,NA1ESTA005-17SA
11201920754,DB9BCJ0204-15SA
11201920754,DB3BCN0402-15SA
11089116,NAESZE057-17SA
11089116,NAESZE111-17SA
11089116,NAESZE100-17SA
11089116,NA1ESTU015-17SA
11201722725,NA2BCK0103-15SA
11201722725,NANHT1058-15SA
11201722725,DANHT1065-15SA
21003116,NANHZ6016-18SA
21003116,NAESTE004-17SA
21003116,NAESZE100-17SA
11201721852,NA1ESHT014-17SB
11201922181,NA1ESHC036-21SB
11201922181,NA1ESHC017-17SB
11201922181,NA1BHS0005-19SB
11063516,NAESZG001-17SB
11063516,DAESZG002-17SB
11063516,DAESZG010-17SB
11063516,DA1NHT5012-15SA
11063516,NAESZG005-17SB
11201920111,DA1MCTB010-13SA
11201920111,DB1ESTA004-17SA
11201920111,DB2ESTO903-17SA
11201920111,DAESTA006-17SA
11201920111,DAESZA016-17SA
11202021719,NA1MCTB001-17SB
11202021719,NA2ESTA002-17SA
11202021719,DA1ESTB015-17SB
11202020077,NA2BCM0506-15SA
11202020077,NA3BCM0504-15SA
11201812005,DA1NHT1002-15SB
11201812005,NA1ESHP005-13SB
11201812005,DA1ESHP016-13SB
11201721734,NA1ESTM010-17SA
11201721734,NA1ESTU015-17SA
11076711,NA1MCTA026-13SA
21042612,NAESTG017-17SB
21027512,DANHH2085-16SB
21027512,DA1LHZ0024-19SB
11056215,DB1BIR0603-15SA
11202021567,NA1NHT1002-15SB
11202021567,NANHZ6016-18SA
11202021567,NB2BIR0603-15SB
11202021567,NA1BIQ0602-15SB
11202020748,DA1ESHR003-13SB
11202020748,NA1ESHR012-13SB
11202020748,NA1ESHR028-14SB
11202020748,NA1ESHR019-13SB
11201810152,DA1MCZC004-15SB
11201810152,DANHI2049-13SB
11201722571,NA1ESTB019-17SB
11201722571,NA1ESTB027-17SB
11201722571,NA1MCZC003-15SB
11202021884,DA1ESHC016-17SB
11202021884,DA1ESHC020-17SB
11202021884,DA1ESHC022-17SB
11202021884,DA1ESHC025-17SB
11201812007,NAESTI015-17SA
11201812007,NAESTI008-17SA
11059715,NB1MCTB010-13SA
11059715,NA1BIR0603-15SA
11038414,DAESZE052-17SA
11202131313,DA3BCS0001-15SA
11202131313,NB2BCL0306-15SA
11202131313,DA6BCJ0204-15SA
11202131313,NB1BCN0404-15SA
11202131313,NA3BCM0504-15SA
11201810601,NA1NHT4025-15SA
11201810601,NA1ESHT014-17SB
11201810601,NA1NHT4052-15SA
11002616,DA1MCTA033-15SA
11002616,DA1MCTA022-17SA
11201922182,NA1ESTM014-17SA
11201922182,DB2ESTO903-17SA
11201922182,DA1ESZM027-17SA
11201922182,DA1ESTU015-17SA
11201922182,DA1ESTM003-17SA
11201922182,NA1ESTM002-17SA
11201811984,NA1NHT1002-15SB
11201811984,NA1MCTC014-13SB
11201921561,NA1BIR0004-15SB
11201921561,NA1BHP0001-15SB
11201921561,NA1BHO1335-15SB
11201721718,NA6BCJ0204-15SA
11201721718,DA2BCK0103-15SA
11201721718,NA3BCN0402-15SA
11201721718,NA1ESTU012-17SA
11202231331,DB1BCL0306-15SA
11202231331,DB1BCN0402-15SA
11202231331,DB2BCN0404-15SA
11202231331,DB1BCM0504-15SA
11201921849,NA1BIS0003-15SB
11201921849,NA1BHQ0002-15SB
11201921849,NA1BHP0001-15SB
11201921849,NA1BHQ0301-15SB
11202230420,DA1BIS0003-15SB
11202230420,NA2BCL0306-15SB
11202230420,NA1BCN0402-15SB
11202230420,NA2BCN0404-15SB
11202230420,NA2BCM0504-15SB
11202230781,NB1BHO0101-15SB
11202230781,NB1BHO1335-15SB
11202230781,NB1BHO0002-19SB
11202230781,NB1BHP0202-15SB
11201720152,NA1NHT4075-15SA
11201720152,NA1NHT4033-15SA
11201811552,NA1ESTU004-17SA
11201811552,NA6BCJ0204-15SA
11201811552,NA2BCN0402-15SA
11201722247,NA1ESZU010-17SA
11201722247,NA1ESTU021-17SA
11202130654,NA2BCL0308-15SB
11202130654,NA1BIQ0602-15SB
11202130654,NB1BHO0002-19SB
11201922127,NB1MCTB009-17SA
11201922127,NA1ESZU002-17SA
11202130657,DC2BCL0308-15SA
11202130657,DB1MCTB009-17SA
